Employee #,First Name,Preferred Name,Last Name,First Name Last Name,Job Title,Department,Division,Reporting to,Hire Date,Work Email,Birth Date,Gender,Employment Status,City,State,Zip Code,Compensation: Date,Pay rate,Time Type,Exempt,Pay Schedule,Termination Date,Radford Level,Bonus Type,Bonus Amount,EEID
EMP00279,Quinn,,Morris,Quinn Morris,Senior Customer Success Manager,Implementation & Onboarding,Customer Success,EMP00162,2021-10-21,quinn.morris@theguild.com,1991-10-31,Female,Active,Atlanta,GA,30301,2026-01-01,142840,Salary,Exempt,Bi-Weekly,,P3,Annual Bonus,4285,EEID00279
EMP00280,Rachel,,Green,Rachel Green,Senior Software Engineer,Data Engineering,Engineering & Technology,EMP00013,2023-11-21,rachel.green@theguild.com,1988-07-24,Female,Active,Chicago,IL,60601,2026-01-01,132123,Salary,Exempt,Twice a Month,,P3,Annual Bonus,6606,EEID00280
EMP00281,Chloe,,Edwards,Chloe Edwards,Staff Software Engineer,Security,Engineering & Technology,EMP00047,2023-10-16,chloe.edwards@theguild.com,1980-12-14,Female,Active,Raleigh,NC,27601,2026-01-01,167771,Salary,Exempt,Bi-Weekly,,P4,Annual Bonus,5033,EEID00281
EMP00282,Ezra,,Harris,Ezra Harris,Finance Manager,Legal,G&A,EMP00013,2020-05-09,ezra.harris@theguild.com,1989-05-24,Female,Active,Salt Lake City,UT,84101,2026-01-01,150597,Salary,Exempt,Bi-Weekly,,M1,No Bonus,0,EEID00282
EMP00283,Ben,,Moore,Ben Moore,Customer Success Associate,Implementation & Onboarding,Customer Success,EMP00135,2021-01-15,ben.moore@theguild.com,1981-05-08,Non-Binary,Active,Boise,ID,83701,2026-01-01,60160,Salary,Exempt,Bi-Weekly,,P1,Commission,12032,EEID00283
EMP00284,Lauren,,Jones,Lauren Jones,Sales Development Representative,Revenue Operations,Sales & Revenue,EMP00011,2024-08-24,lauren.jones@theguild.com,1994-12-31,Non-Binary,Active,San Jose,CA,95101,2026-01-01,70425,Salary,Non-Exempt,Twice a Month,,P1,Annual Bonus,10563,EEID00284
EMP00285,Luke,,Stewart,Luke Stewart,Staff Product Manager,Product Management,Product,EMP00246,2019-08-12,luke.stewart@theguild.com,1986-07-29,Non-Binary,Active,Salt Lake City,UT,84101,2026-01-01,180783,Hourly,Exempt,Twice a Month,,P4,Annual Bonus,9039,EEID00285
EMP00286,Rachel,,Roberts,Rachel Roberts,Senior HR Business Partner,Procurement,G&A,EMP00012,2021-11-28,rachel.roberts@theguild.com,2000-10-11,Female,Active,Atlanta,GA,30301,2026-01-01,106983,Hourly,Exempt,Twice a Month,,P3,Annual Bonus,8558,EEID00286
EMP00287,Nora,,Stewart,Nora Stewart,HR Coordinator,Legal,G&A,EMP00204,2021-10-27,nora.stewart@theguild.com,1984-05-04,,Active,Chicago,IL,60601,2026-01-01,70105,Salary,Exempt,Twice a Month,,P1,Commission,7010,EEID00287
EMP00288,Blake,,Edwards,Blake Edwards,Sales Development Representative,Sales Development,Sales & Revenue,EMP00246,2024-09-16,blake.edwards@theguild.com,1979-11-17,,Active,Seattle,WA,98101,2026-01-01,74404,Hourly,Exempt,Bi-Weekly,,P1,Commission,7440,EEID00288
EMP00289,Violet,,Nelson,Violet Nelson,Finance Manager,Finance,G&A,EMP00013,2025-08-23,violet.nelson@theguild.com,1989-03-15,Non-Binary,Active,Salt Lake City,UT,84101,2026-01-01,163311,Hourly,Exempt,Twice a Month,,M1,Annual Bonus,8165,EEID00289
EMP00290,Stella,,Turner,Stella Turner,Enterprise Account Executive,Mid-Market Sales,Sales & Revenue,EMP00185,2020-08-21,stella.turner@theguild.com,1994-05-14,,Terminated,San Francisco,CA,94101,2026-01-01,139090,Salary,Exempt,Monthly,2023-04-19,P4,Annual Bonus,4172,EEID00290
EMP00291,Noah,,Sanchez,Noah Sanchez,Marketing Specialist,Sales Enablement,Marketing,EMP00282,2019-05-30,noah.sanchez@theguild.com,1981-01-09,Male,Active,Atlanta,GA,30301,2026-01-01,92335,Hourly,Exempt,Bi-Weekly,,P2,No Bonus,0,EEID00291
EMP00292,Morgan,,Martinez,Morgan Martinez,Financial Analyst,Compliance,G&A,EMP00246,2024-03-11,morgan.martinez@theguild.com,1995-03-10,,Terminated,Boise,ID,83701,2026-01-01,107253,Hourly,Exempt,Twice a Month,2026-11-25,P2,Commission,21450,EEID00292
EMP00293,Jason,,Lopez,Jason Lopez,Marketing Specialist,Demand Generation,Marketing,EMP00289,2025-09-29,jason.lopez@theguild.com,1978-08-04,Female,Active,San Jose,CA,95101,2026-01-01,115793,Hourly,Non-Exempt,Monthly,,P2,Commission,23158,EEID00293
EMP00294,Hazel,,King,Hazel King,Junior Software Engineer,Architecture,Engineering & Technology,EMP00012,2023-04-05,hazel.king@theguild.com,1995-05-14,,Active,Lehi,UT,84043,2026-01-01,75665,Salary,Exempt,Bi-Weekly,,P1,Commission,7566,EEID00294
EMP00295,Luna,,Thompson,Luna Thompson,Operations Associate,Data Analytics & Insights,Operations,EMP00250,2018-12-04,luna.thompson@theguild.com,1980-09-08,Male,Active,Provo,UT,84601,2026-01-01,57012,Salary,Non-Exempt,Monthly,,P1,Annual Bonus,5701,EEID00295
EMP00296,Jake,,Rodriguez,Jake Rodriguez,Senior Customer Success Manager,Implementation & Onboarding,Customer Success,EMP00056,2023-06-10,jake.rodriguez@theguild.com,1983-02-10,Male,Terminated,Minneapolis,MN,55401,2026-01-01,144572,Salary,Exempt,Bi-Weekly,2023-11-06,P3,Annual Bonus,7228,EEID00296
EMP00297,Michael,,Martinez,Michael Martinez,CS Team Lead,Customer Support,Customer Success,EMP00245,2019-04-21,michael.martinez@theguild.com,1977-05-10,Female,Active,Boston,MA,02101,2026-01-01,178297,Salary,Exempt,Bi-Weekly,,P4,Annual Bonus,14263,EEID00297
EMP00298,Nora,,Walker,Nora Walker,Account Executive,Account Management,Sales & Revenue,EMP00134,2021-07-17,nora.walker@theguild.com,1998-10-14,Male,Active,Phoenix,AZ,85001,2026-01-01,111102,Salary,Non-Exempt,Twice a Month,,P2,Commission,33330,EEID00298
EMP00299,Reid,,Baker,Reid Baker,Senior Account Executive,Channel & Partnerships,Sales & Revenue,EMP00014,2020-09-17,reid.baker@theguild.com,1983-09-29,Non-Binary,Active,Provo,UT,84601,2026-01-01,122503,Hourly,Exempt,Twice a Month,,P3,No Bonus,0,EEID00299
EMP00300,Nate,,Scott,Nate Scott,Junior Software Engineer,Software Engineering,Engineering & Technology,EMP00014,2018-04-08,nate.scott@theguild.com,1979-02-15,Male,Active,Atlanta,GA,30301,2026-01-01,72211,Salary,Non-Exempt,Bi-Weekly,,P1,Annual Bonus,2166,EEID00300
EMP00301,Rowan,,Baker,Rowan Baker,Engineering Manager,DevOps & Infrastructure,Engineering & Technology,EMP00008,2025-10-06,rowan.baker@theguild.com,1989-07-04,Non-Binary,Active,Minneapolis,MN,55401,2026-01-01,127264,Salary,Exempt,Twice a Month,,M1,Annual Bonus,12726,EEID00301
EMP00302,Sarah,,Moore,Sarah Moore,Senior Operations Analyst,Business Operations,Operations,EMP00056,2019-03-21,sarah.moore@theguild.com,1981-06-15,,Active,Raleigh,NC,27601,2026-01-01,122345,Salary,Exempt,Twice a Month,,P3,Annual Bonus,12234,EEID00302
EMP00303,Skyler,,Nelson,Skyler Nelson,Junior Software Engineer,IT,Engineering & Technology,EMP00289,2025-03-07,skyler.nelson@theguild.com,1975-01-15,Male,Active,Minneapolis,MN,55401,2026-01-01,57307,Salary,Non-Exempt,Bi-Weekly,,P1,No Bonus,0,EEID00303
EMP00304,Sam,,Martinez,Sam Martinez,HR Coordinator,Procurement,G&A,EMP00204,2023-05-29,sam.martinez@theguild.com,1980-06-08,Non-Binary,Active,Austin,TX,73301,2026-01-01,69288,Salary,Exempt,Twice a Month,,P1,No Bonus,0,EEID00304
EMP00305,Will,,Sanchez,Will Sanchez,Senior Software Engineer,DevOps & Infrastructure,Engineering & Technology,EMP00060,2019-03-14,will.sanchez@theguild.com,1991-02-12,,Active,San Jose,CA,95101,2026-01-01,124002,Hourly,Exempt,Bi-Weekly,,P3,Annual Bonus,12400,EEID00305
EMP00306,Kai,,Campbell,Kai Campbell,Design Manager,Product Design,Product,EMP00009,2021-10-21,kai.campbell@theguild.com,1977-07-07,Non-Binary,Active,Salt Lake City,UT,84101,2026-01-01,145478,Hourly,Exempt,Twice a Month,,M1,Annual Bonus,4364,EEID00306
EMP00307,Nora,,Davis,Nora Davis,Product Manager,Product Operations,Product,EMP00047,2025-04-11,nora.davis@theguild.com,1980-11-08,Male,Active,San Francisco,CA,94101,2026-01-01,82416,Hourly,Exempt,Bi-Weekly,,P2,No Bonus,0,EEID00307
EMP00308,Avery,,Cook,Avery Cook,Account Executive,Mid-Market Sales,Sales & Revenue,EMP00251,2025-08-10,avery.cook@theguild.com,1993-01-12,Non-Binary,Active,Boise,ID,83701,2026-01-01,87482,Salary,Exempt,Bi-Weekly,,P2,Commission,17496,EEID00308
EMP00309,Bryn,,Wright,Bryn Wright,Product Manager,UX Research,Product,EMP00012,2022-12-02,bryn.wright@theguild.com,1985-12-05,Male,Active,New York,NY,10001,2026-01-01,101987,Hourly,Exempt,Bi-Weekly,,P2,Commission,10198,EEID00309
EMP00310,David,,Edwards,David Edwards,Operations Analyst,Program Management,Operations,EMP00008,2019-06-04,david.edwards@theguild.com,1984-03-31,Female,Active,Austin,TX,73301,2026-01-01,85290,Salary,Non-Exempt,Twice a Month,,P2,No Bonus,0,EEID00310
EMP00311,Wren,,Lewis,Wren Lewis,Marketing Coordinator,Product Marketing,Marketing,EMP00013,2020-02-26,wren.lewis@theguild.com,1980-04-09,Male,Active,Salt Lake City,UT,84101,2026-01-01,75055,Salary,Non-Exempt,Monthly,,P1,Commission,7505,EEID00311
EMP00312,June,,Allen,June Allen,Product Manager,Product Operations,Product,EMP00023,2018-06-26,june.allen@theguild.com,1977-06-04,Non-Binary,Active,Raleigh,NC,27601,2026-01-01,92695,Hourly,Exempt,Bi-Weekly,,P2,No Bonus,0,EEID00312
EMP00313,Brian,,Ramirez,Brian Ramirez,Enterprise Account Executive,Revenue Operations,Sales & Revenue,EMP00011,2018-10-18,brian.ramirez@theguild.com,1985-07-22,,Terminated,Boston,MA,02101,2026-01-01,183523,Salary,Exempt,Twice a Month,2023-12-27,P4,Commission,18352,EEID00313
EMP00314,Luna,,Gonzalez,Luna Gonzalez,HR Coordinator,Procurement,G&A,EMP00112,2023-06-08,luna.gonzalez@theguild.com,1977-06-09,,Active,Denver,CO,80201,2026-01-01,58213,Hourly,Exempt,Monthly,,P1,Commission,17463,EEID00314
EMP00315,Nicole,,Morgan,Nicole Morgan,Senior Customer Success Manager,Professional Services,Customer Success,EMP00171,2018-09-02,nicole.morgan@theguild.com,1987-08-03,Female,Leave of Absence,Denver,CO,80201,2026-01-01,117724,Salary,Exempt,Bi-Weekly,,P3,Annual Bonus,17658,EEID00315
EMP00316,Hazel,,Robinson,Hazel Robinson,Marketing Specialist,Content Marketing,Marketing,EMP00289,2023-04-24,hazel.robinson@theguild.com,1995-10-04,Non-Binary,Contractor,Chicago,IL,60601,2026-01-01,91136,Salary,Non-Exempt,Twice a Month,,P2,Annual Bonus,13670,EEID00316
EMP00317,Miles,,Campbell,Miles Campbell,Operations Manager,Corporate Strategy,Operations,EMP00008,2023-08-28,miles.campbell@theguild.com,1976-07-04,,Active,San Jose,CA,95101,2026-01-01,172598,Salary,Exempt,Twice a Month,,P4,No Bonus,0,EEID00317
EMP00318,Ivy,,Collins,Ivy Collins,Operations Analyst,Business Operations,Operations,EMP00088,2021-06-02,ivy.collins@theguild.com,1982-04-04,,Active,Salt Lake City,UT,84101,2026-01-01,106648,Salary,Exempt,Monthly,,P2,Commission,31994,EEID00318
EMP00319,Ezra,,Robinson,Ezra Robinson,Operations Manager,Corporate Strategy,Operations,EMP00246,2021-09-25,ezra.robinson@theguild.com,1998-10-25,Male,Active,San Francisco,CA,94101,2026-01-01,176078,Salary,Exempt,Twice a Month,,P4,No Bonus,0,EEID00319
EMP00320,Miles,,Parker,Miles Parker,Sales Development Representative,Sales Development,Sales & Revenue,EMP00185,2019-12-19,miles.parker@theguild.com,2000-01-25,Male,Terminated,Dallas,TX,75201,2026-01-01,71866,Salary,Non-Exempt,Monthly,2023-08-16,P1,Annual Bonus,5749,EEID00320
EMP00321,Amanda,,Perez,Amanda Perez,Product Manager,Product Management,Product,EMP00135,2023-01-28,amanda.perez@theguild.com,1996-10-23,Male,Active,Phoenix,AZ,85001,2026-01-01,103115,Salary,Exempt,Monthly,,P2,Annual Bonus,8249,EEID00321
EMP00322,Reid,,Mitchell,Reid Mitchell,Operations Manager,Program Management,Operations,EMP00246,2019-11-06,reid.mitchell@theguild.com,1987-05-19,Male,Active,Dallas,TX,75201,2026-01-01,147343,Salary,Exempt,Bi-Weekly,,P4,Annual Bonus,4420,EEID00322
EMP00323,Violet,,Martinez,Violet Martinez,Operations Associate,Corporate Strategy,Operations,EMP00271,2018-09-15,violet.martinez@theguild.com,1975-12-28,Female,Terminated,Atlanta,GA,30301,2026-01-01,77360,Hourly,Non-Exempt,Monthly,2025-08-28,P1,Annual Bonus,3868,EEID00323
EMP00324,Owen,,Hill,Owen Hill,Enterprise Account Executive,Revenue Operations,Sales & Revenue,EMP00024,2021-03-26,owen.hill@theguild.com,1977-02-14,Female,Terminated,Boston,MA,02101,2026-01-01,172175,Salary,Exempt,Bi-Weekly,2024-09-19,P4,Commission,34435,EEID00324
EMP00325,Ben,,Robinson,Ben Robinson,Senior Product Manager,Product Design,Product,EMP00047,2022-12-11,ben.robinson@theguild.com,1986-09-06,Non-Binary,Active,Seattle,WA,98101,2026-01-01,148670,Salary,Exempt,Bi-Weekly,,P3,Commission,14867,EEID00325
EMP00326,Brian,,Scott,Brian Scott,Senior Financial Analyst,Finance,G&A,EMP00271,2023-08-08,brian.scott@theguild.com,1981-07-09,,Leave of Absence,Lehi,UT,84043,2026-01-01,134388,Salary,Exempt,Monthly,,P3,Annual Bonus,13438,EEID00326
EMP00327,Stephanie,,Smith,Stephanie Smith,Senior HR Business Partner,Procurement,G&A,EMP00047,2023-05-16,stephanie.smith@theguild.com,1976-10-18,Female,Active,Minneapolis,MN,55401,2026-01-01,142599,Salary,Exempt,Monthly,,P3,No Bonus,0,EEID00327
EMP00328,Aria,,Johnson,Aria Johnson,Marketing Coordinator,Product Marketing,Marketing,EMP00060,2022-12-30,aria.johnson@theguild.com,1978-12-02,,Active,Chicago,IL,60601,2026-01-01,74927,Salary,Exempt,Monthly,,P1,Annual Bonus,11239,EEID00328
EMP00329,Cole,,Lee,Cole Lee,Customer Success Associate,Solutions Engineering,Customer Success,EMP00215,2022-12-31,cole.lee@theguild.com,2000-03-01,Male,Active,Atlanta,GA,30301,2026-01-01,59847,Salary,Non-Exempt,Bi-Weekly,,P1,Annual Bonus,4787,EEID00329
EMP00330,Kai,,Campbell,Kai Campbell,Associate Director of Marketing,Corporate Communications,Marketing,EMP00306,2018-09-28,kai.campbell@theguild.com,1991-11-09,Male,Active,Denver,CO,80201,2026-01-01,173481,Salary,Exempt,Twice a Month,,P4,Commission,34696,EEID00330
EMP00331,Owen,,Baker,Owen Baker,Enterprise Account Executive,Channel & Partnerships,Sales & Revenue,EMP00193,2023-07-17,owen.baker@theguild.com,2000-02-02,,Active,Raleigh,NC,27601,2026-01-01,147190,Salary,Exempt,Bi-Weekly,,P4,Commission,29438,EEID00331
EMP00332,Taylor,,Edwards,Taylor Edwards,Staff Software Engineer,Quality Assurance,Engineering & Technology,EMP00056,2018-10-01,taylor.edwards@theguild.com,1991-03-25,,Active,Chicago,IL,60601,2026-01-01,162338,Salary,Exempt,Monthly,,P4,Annual Bonus,16233,EEID00332
EMP00333,Hannah,,Baker,Hannah Baker,HR Coordinator,Compliance,G&A,EMP00134,2019-07-09,hannah.baker@theguild.com,1991-01-12,Female,Active,San Jose,CA,95101,2026-01-01,82698,Salary,Non-Exempt,Twice a Month,,P1,No Bonus,0,EEID00333
EMP00334,Sam,,White,Sam White,Senior Marketing Manager,Events & Community,Marketing,EMP00011,2021-01-16,sam.white@theguild.com,1991-04-06,Male,Active,Boise,ID,83701,2026-01-01,200229,Salary,Exempt,Bi-Weekly,,M2,Annual Bonus,16018,EEID00334
EMP00335,Matt,,Smith,Matt Smith,Staff Product Manager,UX Research,Product,EMP00014,2025-09-25,matt.smith@theguild.com,1998-07-31,Male,Active,Boulder,CO,80301,2026-01-01,145684,Salary,Exempt,Bi-Weekly,,P4,Commission,43705,EEID00335
EMP00336,Ezra,,Rogers,Ezra Rogers,Junior Software Engineer,DevOps & Infrastructure,Engineering & Technology,EMP00185,2020-06-29,ezra.rogers@theguild.com,1980-10-09,Female,Active,Minneapolis,MN,55401,2026-01-01,65209,Salary,Exempt,Bi-Weekly,,P1,Annual Bonus,1956,EEID00336
EMP00337,Aria,,Rodriguez,Aria Rodriguez,Staff Product Manager,Product Design,Product,EMP00250,2024-08-26,aria.rodriguez@theguild.com,1977-08-29,,Active,San Jose,CA,95101,2026-01-01,136232,Salary,Exempt,Monthly,,P4,Annual Bonus,20434,EEID00337
EMP00338,Jake,,Williams,Jake Williams,Junior Software Engineer,Data Engineering,Engineering & Technology,EMP00060,2021-02-10,jake.williams@theguild.com,1990-08-08,Non-Binary,Active,Atlanta,GA,30301,2026-01-01,74254,Salary,Exempt,Bi-Weekly,,P1,No Bonus,0,EEID00338
EMP00339,Finn,,Evans,Finn Evans,Finance Associate,Talent Acquisition,G&A,EMP00008,2019-02-09,finn.evans@theguild.com,1984-08-07,,Active,Denver,CO,80201,2026-01-01,80009,Salary,Exempt,Monthly,,P1,No Bonus,0,EEID00339
EMP00340,Peyton,,Lopez,Peyton Lopez,Senior Marketing Manager,Brand Marketing,Marketing,EMP00257,2023-10-30,peyton.lopez@theguild.com,1981-02-04,,Active,Seattle,WA,98101,2026-01-01,119042,Salary,Exempt,Monthly,,P3,Commission,11904,EEID00340
EMP00341,Ben,,Scott,Ben Scott,Senior Finance Manager,Finance,G&A,EMP00013,2021-04-05,ben.scott@theguild.com,1994-03-13,Female,Active,Salt Lake City,UT,84101,2026-01-01,168586,Hourly,Exempt,Bi-Weekly,,M2,Commission,33717,EEID00341
EMP00342,Leo,,Mitchell,Leo Mitchell,Senior Sales Manager,SMB Sales,Sales & Revenue,EMP00010,2025-10-17,leo.mitchell@theguild.com,1979-07-25,Female,Active,Austin,TX,73301,2026-01-01,178708,Salary,Exempt,Bi-Weekly,,M2,Commission,35741,EEID00342
EMP00343,Ethan,,Gonzalez,Ethan Gonzalez,Enterprise Account Executive,Sales Development,Sales & Revenue,EMP00251,2025-06-23,ethan.gonzalez@theguild.com,1993-02-21,,Active,Provo,UT,84601,2026-01-01,162833,Salary,Exempt,Twice a Month,,P4,Annual Bonus,16283,EEID00343
EMP00344,Matt,,Evans,Matt Evans,Senior Marketing Manager,Brand Marketing,Marketing,EMP00011,2018-04-20,matt.evans@theguild.com,1983-01-13,,Active,San Jose,CA,95101,2026-01-01,191180,Salary,Exempt,Twice a Month,,M2,No Bonus,0,EEID00344
EMP00345,Stephanie,,Martin,Stephanie Martin,CS Manager,Solutions Engineering,Customer Success,EMP00012,2018-03-14,stephanie.martin@theguild.com,1976-06-01,,Active,Raleigh,NC,27601,2026-01-01,133233,Salary,Exempt,Bi-Weekly,,M1,Commission,39969,EEID00345
EMP00346,Zoe,,Lewis,Zoe Lewis,Sales Development Representative,Channel & Partnerships,Sales & Revenue,EMP00344,2022-05-13,zoe.lewis@theguild.com,1996-11-12,Male,Active,Salt Lake City,UT,84101,2026-01-01,73240,Salary,Non-Exempt,Twice a Month,,P1,Annual Bonus,5859,EEID00346
EMP00347,Jade,,Mitchell,Jade Mitchell,Customer Success Manager,Solutions Engineering,Customer Success,EMP00251,2024-08-15,jade.mitchell@theguild.com,1977-01-09,Female,Active,Dallas,TX,75201,2026-01-01,97261,Salary,Non-Exempt,Bi-Weekly,,P2,Annual Bonus,2917,EEID00347
EMP00348,Dylan,,Collins,Dylan Collins,Senior HR Business Partner,Finance,G&A,EMP00171,2020-09-27,dylan.collins@theguild.com,1986-02-08,Female,Part Time,Phoenix,AZ,85001,2026-01-01,133059,Salary,Exempt,Monthly,,P3,No Bonus,0,EEID00348
EMP00349,Peyton,,Garcia,Peyton Garcia,HR Coordinator,Legal,G&A,EMP00271,2024-08-05,peyton.garcia@theguild.com,1975-12-31,Non-Binary,Active,Minneapolis,MN,55401,2026-01-01,55645,Hourly,Non-Exempt,Bi-Weekly,,P1,Annual Bonus,5564,EEID00349
EMP00350,Bryn,,Harris,Bryn Harris,Sales Development Representative,Mid-Market Sales,Sales & Revenue,EMP00257,2023-07-29,bryn.harris@theguild.com,1978-05-19,Female,Active,Los Angeles,CA,90001,2026-01-01,71276,Salary,Non-Exempt,Bi-Weekly,,P1,Commission,7127,EEID00350
EMP00351,Hannah,,Brown,Hannah Brown,Sales Development Representative,Channel & Partnerships,Sales & Revenue,EMP00012,2025-04-22,hannah.brown@theguild.com,1988-07-16,Non-Binary,Active,Boulder,CO,80301,2026-01-01,63957,Hourly,Non-Exempt,Bi-Weekly,,P1,Annual Bonus,1918,EEID00351
EMP00352,June,,Lee,June Lee,Staff Product Manager,Product Operations,Product,EMP00261,2023-03-30,june.lee@theguild.com,1987-01-07,,Active,Provo,UT,84601,2026-01-01,176146,Hourly,Exempt,Bi-Weekly,,P4,No Bonus,0,EEID00352
EMP00353,Wren,,Gonzalez,Wren Gonzalez,Sales Manager,Account Management,Sales & Revenue,EMP00010,2025-03-31,wren.gonzalez@theguild.com,1982-03-16,Non-Binary,Active,Austin,TX,73301,2026-01-01,146886,Salary,Exempt,Twice a Month,,M1,Annual Bonus,11750,EEID00353
EMP00354,Nora,,Thomas,Nora Thomas,Software Engineer,Quality Assurance,Engineering & Technology,EMP00282,2018-04-30,nora.thomas@theguild.com,1986-08-04,Non-Binary,Part Time,Phoenix,AZ,85001,2026-01-01,111810,Salary,Exempt,Bi-Weekly,,P2,Annual Bonus,5590,EEID00354
EMP00355,Riley,,Phillips,Riley Phillips,Marketing Manager,Demand Generation,Marketing,EMP00011,2024-05-27,riley.phillips@theguild.com,1997-06-10,Male,Terminated,Austin,TX,73301,2026-01-01,124166,Hourly,Exempt,Bi-Weekly,2026-10-07,M1,Annual Bonus,3724,EEID00355
EMP00356,Violet,,Rivera,Violet Rivera,Senior Software Engineer,Security,Engineering & Technology,EMP00112,2022-12-06,violet.rivera@theguild.com,1993-04-26,Non-Binary,Terminated,New York,NY,10001,2026-01-01,130555,Salary,Exempt,Bi-Weekly,2024-03-22,P3,Annual Bonus,10444,EEID00356
EMP00357,Cole,,Wright,Cole Wright,Enterprise Account Executive,Mid-Market Sales,Sales & Revenue,EMP00047,2024-10-17,cole.wright@theguild.com,1976-07-24,Male,Active,Atlanta,GA,30301,2026-01-01,153201,Salary,Exempt,Monthly,,P4,No Bonus,0,EEID00357
EMP00358,Jake,,Scott,Jake Scott,Senior Marketing Manager,Marketing Operations,Marketing,EMP00193,2021-05-03,jake.scott@theguild.com,1984-06-08,Female,Active,Dallas,TX,75201,2026-01-01,133993,Salary,Exempt,Bi-Weekly,,P3,Annual Bonus,6699,EEID00358
EMP00359,Nate,,Rivera,Nate Rivera,Senior Operations Analyst,FP&A,Operations,EMP00208,2020-12-04,nate.rivera@theguild.com,1997-09-17,Male,Terminated,Phoenix,AZ,85001,2026-01-01,135873,Salary,Exempt,Bi-Weekly,2024-11-12,P3,No Bonus,0,EEID00359
EMP00360,Luna,,Green,Luna Green,Finance Associate,Procurement,G&A,EMP00056,2021-06-05,luna.green@theguild.com,1989-01-27,Male,Active,New York,NY,10001,2026-01-01,76023,Salary,Non-Exempt,Bi-Weekly,,P1,No Bonus,0,EEID00360
EMP00361,Ryan,,Thomas,Ryan Thomas,Customer Success Manager,Renewals,Customer Success,EMP00250,2018-12-12,ryan.thomas@theguild.com,1993-08-05,Non-Binary,Active,New York,NY,10001,2026-01-01,109588,Salary,Exempt,Bi-Weekly,,P2,Annual Bonus,5479,EEID00361
